Modality,Annotation Size,DICE
unet_shuffle_inception_no_progressive,421.6,5.572563646796955e-06
unet_shuffle_inception_no_progressive,646.5,1.1553987398676834e-05
unet_shuffle_inception_no_progressive,720.75,6.018847036138568e-06
unet_shuffle_inception_no_progressive,753.5,6.525978769783474e-06
unet_shuffle_inception_no_progressive,826.5,4.547069853911017e-06
unet_shuffle_inception_no_progressive,806.5,3.314761619061559e-06
unet_shuffle_inception_no_progressive,736.5,8.462906107371866e-06
unet_shuffle_inception_no_progressive,697.5,8.325573097099498e-06
unet_shuffle_inception_no_progressive,659.25,1.1036619092413155e-05
unet_shuffle_inception_no_progressive,560.25,3.465496911520521e-05
unet_shuffle_inception_no_progressive,466.25,0.0001511298710202
unet_shuffle_inception_no_progressive,347.25,0.0011653629163952
unet_shuffle_inception_no_progressive,215.5,0.0014911123662431
unet_shuffle_inception_no_progressive,130.666666667,0.000170732999497
unet_shuffle_inception_no_progressive,62.0,3.8016251701304225e-05
unet_shuffle_inception_no_progressive,76.0,1.5806807416759267e-08
unet_shuffle_inception_no_progressive,99.0,2.187737987987911e-07
unet_shuffle_inception_no_progressive,182.0,4.883487711420589e-08
unet_shuffle_inception_no_progressive,323.0,5.0431735653858186e-08
unet_shuffle_inception_no_progressive,472.0,5.820058666077766e-09
unet_shuffle_inception_no_progressive,506.0,1.1893550351841443e-09
unet_shuffle_inception_no_progressive,529.0,2.0124001954504136e-11
unet_shuffle_inception_no_progressive,534.0,2.6014498283445613e-11
unet_shuffle_inception_no_progressive,567.0,5.249678843909596e-11
unet_shuffle_inception_no_progressive,441.0,1.3422950080416827e-10
unet_shuffle_inception_no_progressive,445.0,1.3232955720905275e-10
unet_shuffle_inception_no_progressive,561.0,7.959534785424312e-13
unet_shuffle_inception_no_progressive,589.0,3.7727227693938686e-10
unet_shuffle_inception_no_progressive,575.0,7.454939678663908e-12
unet_shuffle_inception_no_progressive,523.0,5.0551604785691906e-11
unet_shuffle_inception_no_progressive,350.0,8.478996585629237e-05
unet_shuffle_inception_no_progressive,383.0,8.027618117864826e-09
unet_shuffle_inception_no_progressive,358.0,5.65365640699916e-08
unet_shuffle_inception_no_progressive,327.0,3.882557926876954e-07
unet_shuffle_inception_no_progressive,290.0,7.707497676729784e-05
unet_shuffle_inception_no_progressive,21.3333333333,1.871317559669145e-07
unet_shuffle_inception_no_progressive,56.75,2.6995602456298906e-06
unet_shuffle_inception_no_progressive,68.75,8.005553030514506e-06
unet_shuffle_inception_no_progressive,70.0,6.961225061881887e-06
unet_shuffle_inception_no_progressive,62.5,4.179697592851508e-05
unet_shuffle_inception_no_progressive,49.75,4.242454935227654e-05
unet_shuffle_inception_no_progressive,198.0,0.00016990835024075
unet_shuffle_inception_no_progressive,128.5,7.255691723021319e-09
unet_shuffle_inception_no_progressive,176.5,0.002916838266934
unet_shuffle_inception_no_progressive,177.5,5.340032370753032e-07
unet_shuffle_inception_no_progressive,205.0,1.2264773157678057e-06
unet_shuffle_inception_no_progressive,189.5,0.0302589359126616
unet_shuffle_inception_no_progressive,201.0,1.4078305000519726e-08
unet_shuffle_inception_no_progressive,207.5,0.0185467810427997
unet_shuffle_inception_no_progressive,175.0,2.3424193350599016e-10
unet_shuffle_inception_no_progressive,192.0,0.09277704206519947
unet_shuffle_inception_no_progressive,160.5,2.2084538709323423e-12
unet_shuffle_inception_no_progressive,279.0,0.0217711285855731
unet_shuffle_inception_no_progressive,291.0,0.0144092075382186
unet_shuffle_inception_no_progressive,263.0,0.0129459913998311
unet_shuffle_inception_no_progressive,299.0,0.035240067070476
unet_shuffle_inception_no_progressive,285.0,0.10987153000191625
unet_shuffle_inception_no_progressive,267.0,0.0477427911996248
unet_shuffle_inception_no_progressive,230.0,0.0988494647581721
unet_shuffle_inception_no_progressive,216.0,0.42422026581310274
unet_shuffle_inception_no_progressive,189.0,0.0493535206614932
unet_shuffle_inception_no_progressive,187.0,0.0204073228014566
unet_shuffle_inception_no_progressive,159.0,0.2296859985384282
unet_shuffle_inception_no_progressive,148.0,0.0040143745435586
unet_shuffle_inception_no_progressive,166.0,0.0025648139461766
