Modality,Annotation Size,TN
lpd_unet_0_6,236.5,261841.9375
lpd_unet_0_6,298.0,261831.390625
lpd_unet_0_7,52.75,262089.0
lpd_unet_0_7,71.5,262070.78125
lpd_unet_0_7,30.25,262097.0078125
lpd_unet_0_7,30.3333333333,262002.53645833334
lpd_unet_0_7,28.0,262060.453125
lpd_unet_0_7,20.25,262110.78125
lpd_unet_0_7,9.33333333333,262130.765625
lpd_unet_0_7,26.0,262047.2265625
lpd_unet_0_7,21.0,262042.08238636365
lpd_unet_0_7,24.0,261980.0734375
lpd_unet_0_7,40.75,262090.90625
lpd_unet_0_7,38.5,262081.409375
lpd_unet_0_7,20.75,262120.84375
lpd_unet_0_7,19.0,262086.34114583334
lpd_unet_0_7,6.0,261995.75625
lpd_unet_0_7,16.0,262111.6609375
lpd_unet_0_7,29.5,262103.1328125
lpd_unet_0_7,37.5,262098.21875
lpd_unet_0_7,17.0,262024.6109375
lpd_unet_0_7,13.0,262096.35763888888
lpd_unet_0_7,52.0,261932.91927083334
lpd_unet_0_7,40.0,262051.283203125
lpd_unet_0_7,80.0,262035.11458333334
lpd_unet_0_7,50.0,262046.77083333334
lpd_unet_0_7,19.6666666667,261933.45833333334
lpd_unet_0_7,29.1666666667,262054.859375
lpd_unet_0_7,45.25,262031.3984375
lpd_unet_0_7,63.0,262001.11979166666
lpd_unet_0_7,31.3333333333,261651.1875
lpd_unet_0_7,124.0,261992.28125
lpd_unet_0_7,114.0,262006.82291666666
lpd_unet_0_7,127.666666667,261964.34375
lpd_unet_0_7,203.0,261887.6875
lpd_unet_0_7,240.333333333,261861.625
lpd_unet_0_7,147.0,261967.1875
lpd_unet_0_7,50.6666666667,261905.046875
lpd_unet_0_7,18.0,261951.27864583334
lpd_unet_0_7,56.5,261351.4375
lpd_unet_0_7,97.0,261808.5625
lpd_unet_0_7,146.5,261898.390625
lpd_unet_0_7,107.5,261868.5625
lpd_unet_0_7,48.3333333333,262094.21875
lpd_unet_0_7,191.0,261788.84375
lpd_unet_0_7,208.0,261713.375
lpd_unet_0_7,47.0,262058.4375
lpd_unet_0_7,32.0,262090.81510416666
lpd_unet_0_7,121.0,262041.421875
lpd_unet_0_7,17.6666666667,261970.375
lpd_unet_0_7,23.0,262029.15625
lpd_unet_0_7,113.75,261901.609375
lpd_unet_0_7,148.75,261959.546875
lpd_unet_0_7,201.75,261894.171875
lpd_unet_0_7,239.75,261789.8125
lpd_unet_0_7,289.5,261829.90625
lpd_unet_0_7,248.0,261888.671875
lpd_unet_0_7,104.0,262004.046875
lpd_unet_0_7,94.0,261961.7734375
lpd_unet_0_7,77.0,261984.8625
lpd_unet_0_7,211.0,261941.6875
lpd_unet_0_7,174.75,262021.15625
lpd_unet_0_7,406.5,261701.390625
lpd_unet_0_7,471.75,261694.171875
lpd_unet_0_7,365.25,261766.6875
lpd_unet_0_7,158.75,261954.9375
lpd_unet_0_7,153.0,262012.17708333334
lpd_unet_0_7,148.333333333,261996.4375
lpd_unet_0_7,145.5,262003.375
lpd_unet_0_7,140.5,261993.109375
lpd_unet_0_7,101.0,261943.0390625
lpd_unet_0_7,141.0,261851.71875
lpd_unet_0_7,172.25,261696.09375
lpd_unet_0_7,169.5,261866.25
lpd_unet_0_7,141.75,261901.75
lpd_unet_0_7,85.0,261770.53515625
lpd_unet_0_7,59.0,261676.078125
lpd_unet_0_7,12.0,261988.90972222222
lpd_unet_0_7,7.0,262061.9955357143
lpd_unet_0_7,14.0,262035.35625
lpd_unet_0_7,27.0,261958.04910714287
lpd_unet_0_7,99.3333333333,262011.40625
lpd_unet_0_7,135.666666667,261969.28125
lpd_unet_0_7,180.5,261955.3359375
lpd_unet_0_7,188.75,261925.203125
lpd_unet_0_7,221.75,261890.96875
lpd_unet_0_7,228.5,261877.4375
lpd_unet_0_7,239.0,261951.28125
lpd_unet_0_7,251.25,261885.6875
lpd_unet_0_7,231.0,261959.28125
lpd_unet_0_7,231.75,261906.765625
lpd_unet_0_7,222.25,261937.34375
lpd_unet_0_7,217.25,261971.21875
lpd_unet_0_7,215.75,261924.453125
lpd_unet_0_7,206.5,261888.90625
lpd_unet_0_7,186.75,261981.046875
lpd_unet_0_7,162.25,261932.4453125
lpd_unet_0_7,146.75,261964.078125
lpd_unet_0_7,130.75,261985.078125
lpd_unet_0_7,33.0,262057.28125
lpd_unet_0_7,18.25,262130.015625
lpd_unet_0_7,160.0,261771.34895833334
lpd_unet_0_7,190.0,261891.46875
lpd_unet_0_7,245.0,261887.453125
lpd_unet_0_7,181.0,261965.890625
lpd_unet_0_7,210.5,261569.078125
lpd_unet_0_7,185.0,262001.1875
lpd_unet_0_7,135.5,262077.859375
lpd_unet_0_7,166.5,261944.90625
lpd_unet_0_7,176.75,261853.765625
lpd_unet_0_7,136.75,261934.4375
lpd_unet_0_7,116.5,261997.296875
lpd_unet_0_7,89.25,262083.9609375
lpd_unet_0_7,52.5,262071.1015625
lpd_unet_0_7,40.5,262087.7578125
lpd_unet_0_7,78.0,262061.3828125
lpd_unet_0_7,112.0,261888.90625
lpd_unet_0_7,122.0,262017.453125
lpd_unet_0_7,134.0,262004.28125
lpd_unet_0_7,150.0,261910.68229166666
lpd_unet_0_7,180.0,261958.34375
lpd_unet_0_7,186.0,261884.09375
lpd_unet_0_7,202.0,261937.9375
lpd_unet_0_7,194.0,261946.078125
lpd_unet_0_7,214.0,261925.53125
lpd_unet_0_7,54.5,262067.4296875
lpd_unet_0_7,69.25,262071.234375
lpd_unet_0_7,83.25,262019.21875
lpd_unet_0_7,69.0,262005.7109375
lpd_unet_0_7,38.0,262090.403125
lpd_unet_0_7,54.0,262032.6625
lpd_unet_0_7,95.5,261798.6015625
lpd_unet_0_7,161.0,261826.796875
lpd_unet_0_7,314.5,261530.796875
lpd_unet_0_7,351.0,261470.421875
lpd_unet_0_7,389.75,261390.0625
lpd_unet_0_7,247.714285714,261310.953125
lpd_unet_0_7,240.75,261105.65625
lpd_unet_0_7,237.555555556,261030.96875
lpd_unet_0_7,242.1,260873.3125
lpd_unet_0_7,304.181818182,260660.015625
lpd_unet_0_7,297.909090909,260777.921875
lpd_unet_0_7,355.727272727,260848.8125
lpd_unet_0_7,311.636363636,260942.96875
lpd_unet_0_7,284.181818182,261048.28125
lpd_unet_0_7,219.272727273,261208.65625
lpd_unet_0_7,143.363636364,261409.390625
lpd_unet_0_7,127.285714286,261486.6875
lpd_unet_0_7,67.4285714286,261609.734375
lpd_unet_0_7,58.5714285714,261587.59375
lpd_unet_0_7,88.5,261741.953125
lpd_unet_0_7,35.0,262020.203125
lpd_unet_0_7,10.0,262121.8236607143
lpd_unet_0_7,51.5,262069.4375
lpd_unet_0_7,86.0,262043.53125
lpd_unet_0_7,83.0,262045.828125
lpd_unet_0_7,82.0,262045.7265625
lpd_unet_0_7,57.0,262076.6640625
lpd_unet_0_7,15.0,261983.921875
lpd_unet_0_7,20.0,262074.5859375
lpd_unet_0_7,22.0,262093.671875
lpd_unet_0_7,49.3333333333,261999.5390625
lpd_unet_0_7,61.2,262136.296875
lpd_unet_0_7,48.0,262073.3359375
lpd_unet_0_7,44.3333333333,262111.625
lpd_unet_0_7,130.0,261512.359375
lpd_unet_0_7,195.0,261403.578125
lpd_unet_0_7,275.0,261290.03125
lpd_unet_0_7,249.0,261684.515625
lpd_unet_0_7,57.25,262055.8125
lpd_unet_0_7,179.0,261971.5
lpd_unet_0_7,194.5,261801.7109375
lpd_unet_0_7,4.0,262118.291015625
lpd_unet_0_7,11.0,262056.140625
lpd_unet_0_7,31.0,262054.11458333334
lpd_unet_0_7,55.6666666667,262076.109375
lpd_unet_0_7,76.6666666667,262033.546875
lpd_unet_0_7,95.3333333333,262069.453125
lpd_unet_0_7,94.5,262012.109375
lpd_unet_0_7,80.5,261721.5390625
lpd_unet_0_7,69.5,262087.703125
lpd_unet_0_7,53.0,261855.51171875
lpd_unet_0_7,41.5,262094.9453125
lpd_unet_0_7,24.5,262115.515625
lpd_unet_0_7,49.5,262067.7265625
lpd_unet_0_7,53.5,262070.640625
lpd_unet_0_7,87.0,262037.59895833334
lpd_unet_0_7,2.0,262124.5703125
lpd_unet_0_7,3.0,262134.46875
lpd_unet_0_7,9.0,262017.2859375
lpd_unet_0_7,92.0,262060.125
lpd_unet_0_7,88.0,262049.03125
lpd_unet_0_7,116.0,262025.21875
lpd_unet_0_7,64.0,262025.0
lpd_unet_0_7,37.0,261914.63020833334
lpd_unet_0_7,25.0,261931.38494318182
lpd_unet_0_7,8.0,262034.1517857143
lpd_unet_0_7,220.25,261853.953125
lpd_unet_0_7,434.5,261618.625
lpd_unet_0_7,464.25,261469.28125
lpd_unet_0_7,356.5,261585.53125
lpd_unet_0_7,132.25,261719.28125
lpd_unet_0_7,86.5,261943.1875
lpd_unet_0_7,119.0,261971.8828125
lpd_unet_0_7,112.5,261995.0
lpd_unet_0_7,140.0,262000.96875
lpd_unet_0_7,29.0,262087.70089285713
lpd_unet_0_7,51.0,262026.26171875
lpd_unet_0_7,131.0,261670.046875
lpd_unet_0_7,212.25,261563.5
lpd_unet_0_7,260.0,261596.34375
lpd_unet_0_7,341.25,261841.984375
lpd_unet_0_7,378.75,261670.15625
lpd_unet_0_7,400.5,261784.359375
lpd_unet_0_7,429.25,261719.84375
lpd_unet_0_7,454.75,261420.90625
lpd_unet_0_7,457.5,261315.125
lpd_unet_0_7,447.0,261522.375
lpd_unet_0_7,432.25,261539.8125
lpd_unet_0_7,400.0,261378.59375
lpd_unet_0_7,367.75,260916.140625
lpd_unet_0_7,305.0,261559.46875
lpd_unet_0_7,213.5,261704.046875
lpd_unet_0_7,109.5,261667.0625
lpd_unet_0_7,5.0,261970.4375
lpd_unet_0_7,16.5,261954.3828125
lpd_unet_0_7,11.5,262064.1171875
lpd_unet_0_7,41.0,261996.109375
lpd_unet_0_7,61.3333333333,262002.97916666666
lpd_unet_0_7,72.6666666667,262007.28125
lpd_unet_0_7,72.0,262058.99479166666
lpd_unet_0_7,70.3333333333,262061.171875
lpd_unet_0_7,30.6666666667,262094.50520833334
lpd_unet_0_7,33.5,262106.546875
lpd_unet_0_7,34.5,261971.7578125
lpd_unet_0_7,36.5,262105.75
lpd_unet_0_7,36.875,262079.3125
lpd_unet_0_7,58.25,261961.921875
lpd_unet_0_7,21.5,262098.453125
lpd_unet_0_7,28.3333333333,262024.765625
lpd_unet_0_7,73.0,261942.1015625
lpd_unet_0_7,61.0,262051.38671875
lpd_unet_0_7,42.0,262022.68359375
lpd_unet_0_7,43.5,262080.703125
lpd_unet_0_7,6.66666666667,262125.625
lpd_unet_0_7,40.25,261938.046875
lpd_unet_0_7,37.25,262036.1875
lpd_unet_0_7,30.75,261879.609375
lpd_unet_0_7,44.6666666667,261928.71875
lpd_unet_0_7,87.6666666667,261485.109375
lpd_unet_0_7,105.0,261693.921875
lpd_unet_0_7,23.5,262107.234375
lpd_unet_0_7,36.1666666667,262108.84375
lpd_unet_0_7,36.4,262083.09375
lpd_unet_0_7,32.6666666667,262022.4609375
lpd_unet_0_7,70.5,261945.21875
lpd_unet_0_7,150.5,261776.140625
lpd_unet_0_7,71.25,261973.046875
lpd_unet_0_7,44.0,261821.55729166666
lpd_unet_0_7,34.0,261856.96006944444
lpd_unet_0_7,91.0,260019.125
lpd_unet_0_7,15.3333333333,262108.0
lpd_unet_0_7,29.25,262086.828125
lpd_unet_0_7,33.25,262089.4375
lpd_unet_0_7,16.25,261980.9375
lpd_unet_0_7,58.75,262032.671875
lpd_unet_0_7,86.25,261997.84375
lpd_unet_0_7,146.25,262001.53125
lpd_unet_0_7,201.5,261990.515625
lpd_unet_0_7,225.0,261954.71875
lpd_unet_0_7,247.5,261932.75
lpd_unet_0_7,257.0,261777.15625
lpd_unet_0_7,265.75,261786.625
lpd_unet_0_7,278.0,261835.7421875
lpd_unet_0_7,199.25,261923.203125
lpd_unet_0_7,147.75,262107.09375
lpd_unet_0_7,73.6666666667,262022.71875
lpd_unet_0_7,39.0,262090.68359375
lpd_unet_0_7,32.3333333333,262085.203125
lpd_unet_0_7,9.5,262126.953125
lpd_unet_0_7,77.25,262061.7109375
lpd_unet_0_7,93.5,262058.71875
lpd_unet_0_7,30.0,262050.70982142858
lpd_unet_0_7,102.0,261936.375
lpd_unet_0_7,160.666666667,261917.0
lpd_unet_0_7,307.666666667,261788.6875
lpd_unet_0_7,385.666666667,261739.578125
lpd_unet_0_7,437.333333333,261722.015625
lpd_unet_0_7,514.0,261633.7421875
lpd_unet_0_7,568.333333333,261604.671875
lpd_unet_0_7,605.0,261496.6875
lpd_unet_0_7,687.666666667,261399.453125
lpd_unet_0_7,739.333333333,261444.375
lpd_unet_0_7,736.0,261383.109375
lpd_unet_0_7,776.0,261310.65625
lpd_unet_0_7,740.333333333,261321.3125
lpd_unet_0_7,662.0,261500.765625
lpd_unet_0_7,536.333333333,261602.953125
lpd_unet_0_7,393.0,261774.140625
lpd_unet_0_7,316.333333333,261814.828125
lpd_unet_0_7,265.333333333,261890.28125
lpd_unet_0_7,143.666666667,261905.78125
lpd_unet_0_7,59.5,262097.11979166666
lpd_unet_0_7,46.6666666667,262060.953125
lpd_unet_0_7,26.5,262080.0625
lpd_unet_0_7,43.0,262090.52083333334
lpd_unet_0_7,66.0,262062.77083333334
lpd_unet_0_7,36.0,262092.1640625
lpd_unet_0_7,18.3333333333,262109.40625
lpd_unet_0_7,79.3333333333,262029.875
lpd_unet_0_7,31.6666666667,262109.078125
lpd_unet_0_7,92.3333333333,262026.203125
lpd_unet_0_7,128.0,262013.5546875
lpd_unet_0_7,154.333333333,261988.953125
lpd_unet_0_7,89.6666666667,262017.3203125
lpd_unet_0_7,19.5,262090.17708333334
lpd_unet_0_7,143.0,262021.53125
lpd_unet_0_7,133.333333333,262040.890625
lpd_unet_0_7,85.6666666667,262057.609375
lpd_unet_0_7,63.6666666667,262064.15625
lpd_unet_0_7,51.6666666667,262094.09375
lpd_unet_0_7,75.0,262044.625
lpd_unet_0_7,203.25,261929.765625
lpd_unet_0_7,188.25,261884.8125
lpd_unet_0_7,111.0,261915.28125
lpd_unet_0_7,16.3333333333,262124.359375
lpd_unet_0_7,43.3333333333,262020.765625
lpd_unet_0_7,134.75,262011.828125
lpd_unet_0_7,242.25,261936.59375
lpd_unet_0_7,316.5,261837.140625
lpd_unet_0_7,334.8,262079.96875
lpd_unet_0_7,421.6,261580.1875
lpd_unet_0_7,646.5,261327.578125
lpd_unet_0_7,720.75,261423.515625
lpd_unet_0_7,753.5,261371.28125
lpd_unet_0_7,826.5,261368.59375
lpd_unet_0_7,806.5,261229.625
lpd_unet_0_7,736.5,261309.03125
lpd_unet_0_7,697.5,261301.609375
lpd_unet_0_7,659.25,261511.828125
lpd_unet_0_7,560.25,261531.203125
lpd_unet_0_7,466.25,261763.71875
lpd_unet_0_7,347.25,261760.828125
lpd_unet_0_7,215.5,261877.4375
lpd_unet_0_7,130.666666667,262017.328125
lpd_unet_0_7,62.0,262015.91015625
lpd_unet_0_7,76.0,261976.125
lpd_unet_0_7,99.0,261683.3125
lpd_unet_0_7,182.0,261647.578125
lpd_unet_0_7,323.0,261685.359375
lpd_unet_0_7,472.0,261592.90625
lpd_unet_0_7,506.0,261574.28125
lpd_unet_0_7,529.0,260810.5234375
lpd_unet_0_7,534.0,261582.140625
lpd_unet_0_7,567.0,261538.453125
lpd_unet_0_7,441.0,261675.9375
lpd_unet_0_7,445.0,261683.46875
lpd_unet_0_7,561.0,261581.34375
lpd_unet_0_7,589.0,261397.6328125
lpd_unet_0_7,575.0,261567.53125
lpd_unet_0_7,523.0,261620.03125
lpd_unet_0_7,350.0,261791.7890625
lpd_unet_0_7,383.0,261759.28125
lpd_unet_0_7,358.0,261773.3125
lpd_unet_0_7,327.0,261779.09375
lpd_unet_0_7,290.0,261741.34375
lpd_unet_0_7,21.3333333333,262105.09375
lpd_unet_0_7,56.75,262070.203125
lpd_unet_0_7,68.75,262061.96875
lpd_unet_0_7,70.0,262069.015625
lpd_unet_0_7,62.5,262055.46875
lpd_unet_0_7,49.75,262096.171875
lpd_unet_0_7,198.0,261942.78125
lpd_unet_0_7,128.5,261669.203125
lpd_unet_0_7,176.5,262113.765625
lpd_unet_0_7,177.5,262102.734375
lpd_unet_0_7,205.0,261912.609375
lpd_unet_0_7,189.5,262106.796875
lpd_unet_0_7,201.0,262094.78125
lpd_unet_0_7,207.5,261761.765625
lpd_unet_0_7,175.0,261818.6875
lpd_unet_0_7,192.0,262036.5234375
lpd_unet_0_7,160.5,262139.28125
lpd_unet_0_7,279.0,261864.25
lpd_unet_0_7,291.0,261676.96875
lpd_unet_0_7,263.0,261796.390625
lpd_unet_0_7,299.0,261773.6875
lpd_unet_0_7,285.0,261734.65625
lpd_unet_0_7,267.0,261873.84375
lpd_unet_0_7,230.0,261903.3125
lpd_unet_0_7,216.0,261900.546875
lpd_unet_0_7,189.0,261777.484375
lpd_unet_0_7,187.0,261895.53125
lpd_unet_0_7,159.0,261897.4375
lpd_unet_0_7,148.0,261968.34375
lpd_unet_0_7,166.0,261929.390625
lpd_unet_0_7,106.0,262002.515625
lpd_unet_0_7,19.3333333333,262120.09375
lpd_unet_0_7,24.75,262109.3671875
lpd_unet_0_7,31.5,262122.140625
lpd_unet_0_7,23.75,262118.0625
lpd_unet_0_7,69.75,262076.96875
lpd_unet_0_7,78.25,262030.046875
lpd_unet_0_7,83.75,262066.8125
lpd_unet_0_7,94.25,262017.6875
lpd_unet_0_7,71.0,262069.765625
lpd_unet_0_7,35.5,262110.828125
lpd_unet_0_7,36.25,261796.04166666666
lpd_unet_0_7,80.75,261601.140625
lpd_unet_0_7,57.5,262064.421875
lpd_unet_0_7,93.6666666667,261907.859375
lpd_unet_0_7,133.666666667,262009.5
lpd_unet_0_7,146.333333333,261991.390625
lpd_unet_0_7,49.0,262070.1484375
lpd_unet_0_7,65.0,262072.921875
lpd_unet_0_7,45.0,262058.84375
lpd_unet_0_7,53.75,262048.75
lpd_unet_0_7,12.5,262098.328125
lpd_unet_0_7,90.0,262040.6640625
lpd_unet_0_7,227.0,261720.125
lpd_unet_0_7,272.0,261662.359375
lpd_unet_0_7,265.0,261655.109375
lpd_unet_0_7,162.0,261718.75
lpd_unet_0_7,67.0,262060.640625
lpd_unet_0_7,45.3333333333,262083.640625
lpd_unet_0_7,11.25,261863.6875
lpd_unet_0_7,47.5,261843.8203125
lpd_unet_0_7,48.5,261650.296875
lpd_unet_0_7,30.5,261579.90625
lpd_unet_0_7,212.0,261857.21875
lpd_unet_0_7,169.0,261924.69791666666
lpd_unet_0_7,79.5,261171.359375
lpd_unet_0_7,34.25,262000.40625
lpd_unet_0_7,26.3333333333,262079.3359375
lpd_unet_0_7,20.5,262109.28125
lpd_unet_0_7,17.5,261862.1328125
lpd_unet_0_7,8.5,262118.359375
lpd_unet_0_7,26.6666666667,262110.46875
lpd_unet_0_7,49.6666666667,262079.765625
lpd_unet_0_7,45.6666666667,262090.0625
lpd_unet_0_7,27.3333333333,262088.8125
lpd_unet_0_7,52.6666666667,262056.0390625
lpd_unet_0_7,39.6666666667,262061.140625
lpd_unet_0_7,14.3333333333,262118.15625
lpd_unet_0_7,179.666666667,261792.65625
lpd_unet_0_7,268.333333333,261777.1875
lpd_unet_0_7,55.0,262097.0390625
lpd_unet_0_7,6.5,262120.8671875
lpd_unet_0_7,39.5,261992.890625
lpd_unet_0_7,38.25,260957.015625
lpd_unet_0_7,61.25,260951.09375
lpd_unet_0_7,85.75,260922.984375
lpd_unet_0_7,98.75,261018.953125
lpd_unet_0_7,97.25,261192.9375
lpd_unet_0_7,66.75,261445.84375
lpd_unet_0_7,41.3333333333,261634.921875
lpd_unet_0_7,84.0,262022.5
lpd_unet_0_7,108.666666667,261969.484375
lpd_unet_0_7,149.0,261967.0
lpd_unet_0_7,163.666666667,261950.0625
lpd_unet_0_7,159.666666667,261940.75
lpd_unet_0_7,190.333333333,261975.46875
lpd_unet_0_7,260.333333333,261925.515625
lpd_unet_0_7,304.0,261744.421875
lpd_unet_0_7,272.666666667,261756.90625
lpd_unet_0_7,233.0,261716.796875
lpd_unet_0_7,243.0,261786.78125
lpd_unet_0_7,253.0,261681.65625
lpd_unet_0_7,238.0,261725.84375
lpd_unet_0_7,227.333333333,261709.15625
lpd_unet_0_7,250.0,261759.59375
lpd_unet_0_7,136.0,261978.640625
lpd_unet_0_7,58.0,262079.46875
lpd_unet_0_7,94.6666666667,262028.375
lpd_unet_0_7,118.333333333,262027.84375
lpd_unet_0_7,121.333333333,261967.3125
lpd_unet_0_7,321.666666667,261743.90625
lpd_unet_0_7,367.666666667,261649.546875
lpd_unet_0_7,413.333333333,261708.890625
lpd_unet_0_7,362.333333333,261766.546875
lpd_unet_0_7,346.0,261756.03125
lpd_unet_0_7,339.666666667,261781.6875
lpd_unet_0_7,341.0,261737.03125
lpd_unet_0_7,240.0,261857.25
lpd_unet_0_7,228.666666667,261864.046875
lpd_unet_0_7,200.0,261932.53125
lpd_unet_0_7,217.333333333,261899.703125
lpd_unet_0_7,196.666666667,261924.5625
lpd_unet_0_7,173.5,261932.765625
lpd_unet_0_7,142.0,261997.890625
lpd_unet_0_7,168.0,261971.140625
lpd_unet_0_7,193.0,261946.25
lpd_unet_0_7,146.0,261992.875
lpd_unet_0_7,158.0,261980.421875
lpd_unet_0_7,81.0,262035.3671875
lpd_unet_0_7,48.75,261779.4375
lpd_unet_0_7,75.25,261725.1875
lpd_unet_0_7,62.75,261879.8984375
lpd_unet_0_7,56.25,262066.640625
lpd_unet_0_7,37.75,262119.15625
lpd_unet_0_7,96.0,262034.5859375
lpd_unet_0_7,156.0,261968.0078125
lpd_unet_0_7,145.0,261993.015625
lpd_unet_0_7,171.0,262015.828125
lpd_unet_0_7,87.5,261842.796875
lpd_unet_0_7,38.6666666667,261973.53125
lpd_unet_0_7,163.0,261486.84375
lpd_unet_0_7,131.5,261818.5
lpd_unet_0_7,108.5,262029.5
lpd_unet_0_7,57.6666666667,262093.78125
lpd_unet_0_7,46.0,262082.875
lpd_unet_0_7,64.5,262070.125
lpd_unet_0_7,60.75,262078.296875
lpd_unet_0_7,35.3333333333,262028.625
lpd_unet_0_7,24.6666666667,261776.5625
lpd_unet_0_7,42.6666666667,262108.28125
lpd_unet_0_7,27.75,262111.875
lpd_unet_0_7,167.0,262065.640625
lpd_unet_0_7,241.0,261754.21875
lpd_unet_0_7,223.75,261809.1875
lpd_unet_0_7,179.333333333,261884.140625
lpd_unet_0_7,45.75,262093.90625
lpd_unet_0_7,35.6666666667,262114.703125
lpd_unet_0_7,166.25,261298.375
lpd_unet_0_7,250.25,261422.421875
lpd_unet_0_7,303.75,261550.046875
lpd_unet_0_7,366.5,261527.75
lpd_unet_0_7,436.75,261437.9375
lpd_unet_0_7,486.25,261393.53125
lpd_unet_0_7,550.25,261340.65625
lpd_unet_0_7,547.75,261426.78125
lpd_unet_0_7,557.75,261482.953125
lpd_unet_0_7,555.25,261533.125
lpd_unet_0_7,541.0,261572.5
lpd_unet_0_7,520.0,261550.1875
lpd_unet_0_7,482.75,261641.046875
lpd_unet_0_7,444.0,261654.984375
lpd_unet_0_7,322.5,261651.125
lpd_unet_0_7,267.75,261769.203125
lpd_unet_0_7,231.5,261781.546875
lpd_unet_0_7,92.5,261653.96875
lpd_unet_0_7,246.5,261486.359375
lpd_unet_0_7,308.0,261530.546875
lpd_unet_0_7,381.0,261455.609375
lpd_unet_0_7,540.75,261279.640625
lpd_unet_0_7,605.75,261226.5625
lpd_unet_0_7,678.5,261108.734375
lpd_unet_0_7,700.25,261141.625
lpd_unet_0_7,759.25,261098.109375
lpd_unet_0_7,777.5,261185.4375
lpd_unet_0_7,787.0,261115.8359375
lpd_unet_0_7,775.5,260936.984375
lpd_unet_0_7,720.5,261148.796875
lpd_unet_0_7,674.75,261055.640625
lpd_unet_0_7,406.25,261401.6875
lpd_unet_0_7,338.25,261595.21875
lpd_unet_0_7,288.5,261612.71875
lpd_unet_0_7,257.25,261594.5625
lpd_unet_0_7,197.25,261583.78125
lpd_unet_0_7,93.25,261623.703125
lpd_unet_0_7,89.75,261849.84375
lpd_unet_0_7,119.142857143,261860.5
lpd_unet_0_7,295.75,261679.3671875
lpd_unet_0_7,490.0,261262.78125
lpd_unet_0_7,585.75,261216.0
lpd_unet_0_7,685.5,261073.953125
lpd_unet_0_7,754.25,260954.8125
lpd_unet_0_7,798.25,261208.5
lpd_unet_0_7,811.0,261144.90625
lpd_unet_0_7,782.5,261261.109375
lpd_unet_0_7,776.5,261259.078125
lpd_unet_0_7,772.0,261281.9375
lpd_unet_0_7,746.5,261382.046875
lpd_unet_0_7,689.25,261328.359375
lpd_unet_0_7,608.5,261466.75
lpd_unet_0_7,489.5,261503.75
lpd_unet_0_7,310.25,261665.21875
lpd_unet_0_7,228.25,261752.15625
lpd_unet_0_7,91.8571428571,261856.9375
lpd_unet_0_7,103.25,262078.421875
lpd_unet_0_7,129.0,261980.90625
lpd_unet_0_7,132.0,261898.59375
lpd_unet_0_7,122.5,261891.078125
lpd_unet_0_7,199.0,261864.40625
lpd_unet_0_7,294.0,261845.53125
lpd_unet_0_7,546.0,261554.578125
lpd_unet_0_7,739.0,261235.5625
lpd_unet_0_7,1009.0,260925.90625
lpd_unet_0_7,1127.0,260845.515625
lpd_unet_0_7,625.0,261373.140625
lpd_unet_0_7,621.0,261213.546875
lpd_unet_0_7,1221.0,260727.453125
lpd_unet_0_7,1142.0,260692.125
lpd_unet_0_7,1020.0,260736.203125
lpd_unet_0_7,75.1666666667,261972.421875
lpd_unet_0_7,123.0,261873.46875
lpd_unet_0_7,75.75,262071.96875
lpd_unet_0_7,77.3333333333,261995.109375
lpd_unet_0_7,72.1666666667,261982.578125
lpd_unet_0_7,165.333333333,261952.234375
lpd_unet_0_7,314.333333333,261680.46875
lpd_unet_0_7,219.8,261529.90625
lpd_unet_0_7,236.833333333,261203.75
lpd_unet_0_7,269.5,261392.328125
lpd_unet_0_7,265.25,261525.03125
lpd_unet_0_7,306.0,261525.265625
lpd_unet_0_7,240.666666667,261577.796875
lpd_unet_0_7,90.6666666667,261579.609375
lpd_unet_0_7,138.0,261685.28125
lpd_unet_0_7,206.0,261920.578125
lpd_unet_0_7,24.25,262111.71875
lpd_unet_0_7,28.5,262107.765625
lpd_unet_0_7,56.0,262063.390625
lpd_unet_0_7,242.0,261935.34375
lpd_unet_0_7,308.333333333,261597.53125
lpd_unet_0_7,307.5,261883.75
lpd_unet_0_7,422.75,261597.875
lpd_unet_0_7,447.25,261717.546875
lpd_unet_0_7,456.0,261625.296875
lpd_unet_0_7,461.0,261611.78125
lpd_unet_0_7,481.0,261752.515625
lpd_unet_0_7,520.5,261565.953125
lpd_unet_0_7,525.25,261588.3515625
lpd_unet_0_7,548.5,261671.765625
lpd_unet_0_7,552.0,261479.078125
lpd_unet_0_7,528.5,261627.03125
lpd_unet_0_7,540.5,261569.53125
lpd_unet_0_7,551.75,261533.4375
lpd_unet_0_7,416.0,261657.515625
lpd_unet_0_7,333.5,261776.6875
lpd_unet_0_7,315.5,261789.734375
lpd_unet_0_7,181.25,262063.96875
lpd_unet_0_7,126.5,261993.984375
lpd_unet_0_7,80.25,262118.203125
lpd_unet_0_7,59.6666666667,262057.484375
lpd_unet_0_7,62.6666666667,262062.53125
lpd_unet_0_7,68.6666666667,262073.75
lpd_unet_0_7,75.3333333333,262068.875
lpd_unet_0_7,40.6666666667,262086.4375
lpd_unet_0_7,54.3333333333,261986.6875
lpd_unet_0_7,16.4,262054.75
lpd_unet_0_7,23.5714285714,262106.640625
lpd_unet_0_7,42.7142857143,262071.515625
lpd_unet_0_7,87.25,261876.46875
lpd_unet_0_7,25.5,261679.953125
lpd_unet_0_7,44.5,261699.109375
