Modality,Annotation Size,TN
lpd_unet_0_9,134.0,261943.75
lpd_unet_0_9,150.0,261944.00520833334
lpd_unet_0_9,180.0,261948.890625
lpd_unet_0_9,186.0,261884.5859375
lpd_unet_0_9,202.0,261939.78125
lpd_unet_0_9,194.0,261947.984375
lpd_unet_0_9,214.0,261927.9375
lpd_unet_0_9,54.5,262073.9140625
lpd_unet_0_9,69.25,262032.0
lpd_unet_0_9,83.25,262061.140625
lpd_unet_0_9,69.0,261715.3671875
lpd_unet_0_9,38.0,262096.31875
lpd_unet_0_9,54.0,262064.184375
lpd_unet_0_9,95.5,261916.6796875
lpd_unet_0_9,161.0,261930.19791666666
lpd_unet_0_9,314.5,261695.78125
lpd_unet_0_9,351.0,261520.625
lpd_unet_0_9,389.75,261522.203125
lpd_unet_0_9,247.714285714,261457.609375
lpd_unet_0_9,240.75,261643.203125
lpd_unet_0_9,237.555555556,261415.625
lpd_unet_0_9,242.1,261314.875
lpd_unet_0_9,304.181818182,261201.265625
lpd_unet_0_9,297.909090909,261164.03125
lpd_unet_0_9,355.727272727,260856.890625
lpd_unet_0_9,311.636363636,261274.78125
lpd_unet_0_9,284.181818182,261261.21875
lpd_unet_0_9,219.272727273,261460.578125
lpd_unet_0_9,143.363636364,261689.625
lpd_unet_0_9,127.285714286,261914.171875
lpd_unet_0_9,67.4285714286,261961.109375
lpd_unet_0_9,58.5714285714,262118.859375
lpd_unet_0_9,88.5,261976.875
lpd_unet_0_9,35.0,262015.0859375
lpd_unet_0_9,10.0,262129.77901785713
lpd_unet_0_9,51.5,262094.796875
lpd_unet_0_9,86.0,262044.40104166666
lpd_unet_0_9,83.0,262043.234375
lpd_unet_0_9,82.0,262047.9765625
lpd_unet_0_9,57.0,261955.7734375
lpd_unet_0_9,15.0,262008.14663461538
lpd_unet_0_9,20.0,262107.48784722222
lpd_unet_0_9,22.0,262049.251953125
lpd_unet_0_9,49.3333333333,262043.046875
lpd_unet_0_9,61.2,262135.234375
lpd_unet_0_9,48.0,262111.2890625
lpd_unet_0_9,44.3333333333,262091.9921875
lpd_unet_0_9,130.0,261734.6875
lpd_unet_0_9,195.0,261553.828125
lpd_unet_0_9,275.0,261400.28125
lpd_unet_0_9,249.0,261699.9453125
lpd_unet_0_9,57.25,262007.515625
lpd_unet_0_9,179.0,261927.484375
lpd_unet_0_9,194.5,261738.484375
lpd_unet_0_9,4.0,262127.796875
lpd_unet_0_9,11.0,262079.76785714287
lpd_unet_0_9,31.0,262090.8828125
lpd_unet_0_9,55.6666666667,262075.75
lpd_unet_0_9,76.6666666667,262086.4375
lpd_unet_0_9,95.3333333333,262035.703125
lpd_unet_0_9,94.5,262014.09375
lpd_unet_0_9,80.5,261808.5390625
lpd_unet_0_9,69.5,262048.46875
lpd_unet_0_9,53.0,261995.2578125
lpd_unet_0_9,41.5,262100.9375
lpd_unet_0_9,24.5,262119.5546875
lpd_unet_0_9,49.5,262080.625
lpd_unet_0_9,53.5,262102.046875
lpd_unet_0_9,87.0,262046.171875
lpd_unet_0_9,2.0,262120.359375
lpd_unet_0_9,3.0,262130.140625
lpd_unet_0_9,9.0,262084.18125
lpd_unet_0_9,92.0,262024.7421875
lpd_unet_0_9,88.0,262044.140625
lpd_unet_0_9,116.0,261984.31770833334
lpd_unet_0_9,64.0,262027.51171875
lpd_unet_0_9,37.0,262050.96354166666
lpd_unet_0_9,25.0,262000.52982954544
lpd_unet_0_9,8.0,262131.80357142858
lpd_unet_0_9,220.25,261822.84375
lpd_unet_0_9,434.5,261577.671875
lpd_unet_0_9,464.25,261488.609375
lpd_unet_0_9,356.5,261485.6875
lpd_unet_0_9,132.25,261863.5625
lpd_unet_0_9,86.5,261911.53125
lpd_unet_0_9,119.0,261980.46875
lpd_unet_0_9,112.5,261990.0
lpd_unet_0_9,140.0,262000.84375
lpd_unet_0_9,29.0,262088.97098214287
lpd_unet_0_9,51.0,262088.3984375
lpd_unet_0_9,131.0,261915.75
lpd_unet_0_9,212.25,261688.03125
lpd_unet_0_9,260.0,261426.0625
lpd_unet_0_9,341.25,261456.703125
lpd_unet_0_9,378.75,261536.328125
lpd_unet_0_9,400.5,261597.25
lpd_unet_0_9,429.25,261738.25
lpd_unet_0_9,454.75,261712.9375
lpd_unet_0_9,457.5,261707.296875
lpd_unet_0_9,447.0,261749.359375
lpd_unet_0_9,432.25,261722.125
lpd_unet_0_9,400.0,261684.9375
lpd_unet_0_9,367.75,261397.546875
lpd_unet_0_9,305.0,261654.203125
lpd_unet_0_9,213.5,261789.125
lpd_unet_0_9,109.5,261983.78125
lpd_unet_0_9,5.0,262026.84375
lpd_unet_0_9,16.5,261973.375
lpd_unet_0_9,11.5,262100.1328125
lpd_unet_0_9,41.0,262057.9125
lpd_unet_0_9,61.3333333333,261957.47916666666
lpd_unet_0_9,72.6666666667,262065.75
lpd_unet_0_9,72.0,262069.453125
lpd_unet_0_9,70.3333333333,262061.90625
lpd_unet_0_9,30.6666666667,262098.58333333334
lpd_unet_0_9,33.5,262109.953125
lpd_unet_0_9,34.5,262084.984375
lpd_unet_0_9,36.5,262110.9140625
lpd_unet_0_9,36.875,262115.296875
lpd_unet_0_9,58.25,262040.203125
lpd_unet_0_9,21.5,262113.15625
lpd_unet_0_9,28.3333333333,261973.921875
lpd_unet_0_9,73.0,261981.8671875
lpd_unet_0_9,61.0,262018.2734375
lpd_unet_0_9,42.0,261979.5546875
lpd_unet_0_9,43.5,262093.02083333334
lpd_unet_0_9,6.66666666667,262135.96875
lpd_unet_0_9,40.25,261999.7578125
lpd_unet_0_9,37.25,262086.9375
lpd_unet_0_9,30.75,262120.234375
lpd_unet_0_9,44.6666666667,262103.75
lpd_unet_0_9,87.6666666667,261886.1796875
lpd_unet_0_9,105.0,262041.734375
lpd_unet_0_9,23.5,262108.6875
lpd_unet_0_9,36.1666666667,262103.390625
lpd_unet_0_9,36.4,262105.046875
lpd_unet_0_9,32.6666666667,262116.140625
lpd_unet_0_9,70.5,262072.296875
lpd_unet_0_9,150.5,261910.15625
lpd_unet_0_9,71.25,261896.1484375
lpd_unet_0_9,44.0,261860.75
lpd_unet_0_9,34.0,261937.44618055556
lpd_unet_0_9,91.0,260769.296875
lpd_unet_0_9,15.3333333333,262115.203125
lpd_unet_0_9,29.25,262089.84375
lpd_unet_0_9,33.25,262058.21875
lpd_unet_0_9,16.25,262085.328125
lpd_unet_0_9,58.75,262085.546875
lpd_unet_0_9,86.25,262046.796875
lpd_unet_0_9,146.25,261914.875
lpd_unet_0_9,201.5,261866.796875
lpd_unet_0_9,225.0,261829.78125
lpd_unet_0_9,247.5,261839.171875
lpd_unet_0_9,257.0,261822.359375
lpd_unet_0_9,265.75,261875.03125
lpd_unet_0_9,278.0,261843.2265625
lpd_unet_0_9,199.25,261949.03125
lpd_unet_0_9,147.75,262051.28125
lpd_unet_0_9,73.6666666667,262047.203125
lpd_unet_0_9,39.0,262080.86328125
lpd_unet_0_9,32.3333333333,262081.0078125
lpd_unet_0_9,9.5,262115.953125
lpd_unet_0_9,77.25,262063.59375
lpd_unet_0_9,93.5,262034.203125
lpd_unet_0_9,30.0,262055.8638392857
lpd_unet_0_9,102.0,262072.75
lpd_unet_0_9,160.666666667,261946.59375
lpd_unet_0_9,307.666666667,261835.46875
lpd_unet_0_9,385.666666667,261785.953125
lpd_unet_0_9,437.333333333,261673.03125
lpd_unet_0_9,514.0,261609.28125
lpd_unet_0_9,568.333333333,261515.9375
lpd_unet_0_9,605.0,261517.875
lpd_unet_0_9,687.666666667,261494.03125
lpd_unet_0_9,739.333333333,261442.75
lpd_unet_0_9,736.0,261469.515625
lpd_unet_0_9,776.0,261321.96875
lpd_unet_0_9,740.333333333,261399.4375
lpd_unet_0_9,662.0,261457.25
lpd_unet_0_9,536.333333333,261599.40625
lpd_unet_0_9,393.0,261740.421875
lpd_unet_0_9,316.333333333,261834.125
lpd_unet_0_9,265.333333333,261827.953125
lpd_unet_0_9,143.666666667,262019.484375
lpd_unet_0_9,59.5,262089.08854166666
lpd_unet_0_9,46.6666666667,262093.40625
lpd_unet_0_9,26.5,262118.59375
lpd_unet_0_9,43.0,262091.953125
lpd_unet_0_9,66.0,262067.83333333334
lpd_unet_0_9,36.0,262101.9375
lpd_unet_0_9,18.3333333333,262117.859375
lpd_unet_0_9,79.3333333333,262032.828125
lpd_unet_0_9,31.6666666667,262111.46875
lpd_unet_0_9,92.3333333333,262064.453125
lpd_unet_0_9,128.0,262026.9140625
lpd_unet_0_9,154.333333333,261991.0
lpd_unet_0_9,89.6666666667,262021.4765625
lpd_unet_0_9,19.5,262110.16145833334
lpd_unet_0_9,143.0,262007.125
lpd_unet_0_9,133.333333333,261992.03125
lpd_unet_0_9,85.6666666667,262057.375
lpd_unet_0_9,63.6666666667,262065.25
lpd_unet_0_9,51.6666666667,262094.71875
lpd_unet_0_9,75.0,262064.6796875
lpd_unet_0_9,203.25,261877.03125
lpd_unet_0_9,188.25,261956.125
lpd_unet_0_9,111.0,262084.984375
lpd_unet_0_9,16.3333333333,262112.84375
lpd_unet_0_9,43.3333333333,262101.421875
lpd_unet_0_9,134.75,262027.140625
lpd_unet_0_9,242.25,261906.28125
lpd_unet_0_9,316.5,261747.046875
lpd_unet_0_9,334.8,262113.765625
lpd_unet_0_9,421.6,261535.59375
lpd_unet_0_9,646.5,261546.9375
lpd_unet_0_9,720.75,261511.96875
lpd_unet_0_9,753.5,261415.3125
lpd_unet_0_9,826.5,261256.640625
lpd_unet_0_9,806.5,261435.15625
lpd_unet_0_9,736.5,261332.28125
lpd_unet_0_9,697.5,261446.9375
lpd_unet_0_9,659.25,261522.515625
lpd_unet_0_9,560.25,261541.015625
lpd_unet_0_9,466.25,261628.34375
lpd_unet_0_9,347.25,261876.859375
lpd_unet_0_9,215.5,261850.796875
lpd_unet_0_9,130.666666667,262022.609375
lpd_unet_0_9,62.0,262030.54296875
lpd_unet_0_9,76.0,262006.40625
lpd_unet_0_9,99.0,261848.484375
lpd_unet_0_9,182.0,261877.0
lpd_unet_0_9,323.0,261757.328125
lpd_unet_0_9,472.0,261662.734375
lpd_unet_0_9,506.0,261636.1875
lpd_unet_0_9,529.0,261436.125
lpd_unet_0_9,534.0,261609.03125
lpd_unet_0_9,567.0,261575.953125
lpd_unet_0_9,441.0,261702.1875
lpd_unet_0_9,445.0,261698.234375
lpd_unet_0_9,561.0,261582.53125
lpd_unet_0_9,589.0,261536.140625
lpd_unet_0_9,575.0,261568.09375
lpd_unet_0_9,523.0,261620.609375
lpd_unet_0_9,350.0,261782.234375
lpd_unet_0_9,383.0,261760.671875
lpd_unet_0_9,358.0,261785.875
lpd_unet_0_9,327.0,261816.8125
lpd_unet_0_9,290.0,261853.71875
lpd_unet_0_9,21.3333333333,262110.6875
lpd_unet_0_9,56.75,262103.84375
lpd_unet_0_9,68.75,262063.390625
lpd_unet_0_9,70.0,262078.2421875
lpd_unet_0_9,62.5,262057.65625
lpd_unet_0_9,49.75,262099.65625
lpd_unet_0_9,198.0,261943.15625
lpd_unet_0_9,128.5,261923.9140625
lpd_unet_0_9,176.5,262115.71875
lpd_unet_0_9,177.5,261829.84375
lpd_unet_0_9,205.0,261833.609375
lpd_unet_0_9,189.5,262106.84375
lpd_unet_0_9,201.0,262094.84375
lpd_unet_0_9,207.5,262110.875
lpd_unet_0_9,175.0,262118.75
lpd_unet_0_9,192.0,261984.2578125
lpd_unet_0_9,160.5,261826.8125
lpd_unet_0_9,279.0,261864.859375
lpd_unet_0_9,291.0,261850.875
lpd_unet_0_9,263.0,261854.390625
lpd_unet_0_9,299.0,261836.1875
lpd_unet_0_9,285.0,261751.9765625
lpd_unet_0_9,267.0,261876.875
lpd_unet_0_9,230.0,261913.890625
lpd_unet_0_9,216.0,261913.28125
lpd_unet_0_9,189.0,261954.875
lpd_unet_0_9,187.0,261956.8125
lpd_unet_0_9,159.0,261966.8359375
lpd_unet_0_9,148.0,261995.84375
lpd_unet_0_9,166.0,261977.828125
lpd_unet_0_9,106.0,262037.65625
lpd_unet_0_9,19.3333333333,262121.9375
lpd_unet_0_9,24.75,262129.65625
lpd_unet_0_9,31.5,262119.921875
lpd_unet_0_9,23.75,262117.90625
lpd_unet_0_9,69.75,262088.921875
lpd_unet_0_9,78.25,262030.921875
lpd_unet_0_9,83.75,262065.921875
lpd_unet_0_9,94.25,262048.921875
lpd_unet_0_9,71.0,262084.921875
lpd_unet_0_9,35.5,262094.90625
lpd_unet_0_9,36.25,262017.47916666666
lpd_unet_0_9,80.75,261764.15625
lpd_unet_0_9,57.5,262084.828125
lpd_unet_0_9,93.6666666667,262027.625
lpd_unet_0_9,133.666666667,261953.515625
lpd_unet_0_9,146.333333333,261899.921875
lpd_unet_0_9,49.0,262050.9453125
lpd_unet_0_9,65.0,262077.28125
lpd_unet_0_9,45.0,262051.59375
lpd_unet_0_9,53.75,262065.015625
lpd_unet_0_9,12.5,262083.7890625
lpd_unet_0_9,90.0,262031.5625
lpd_unet_0_9,227.0,261874.03125
lpd_unet_0_9,272.0,261763.265625
lpd_unet_0_9,265.0,261631.8125
lpd_unet_0_9,162.0,261807.421875
lpd_unet_0_9,67.0,262058.046875
lpd_unet_0_9,45.3333333333,262083.46875
lpd_unet_0_9,11.25,262051.53125
lpd_unet_0_9,47.5,262072.7890625
lpd_unet_0_9,48.5,261860.421875
lpd_unet_0_9,30.5,261815.65625
lpd_unet_0_9,212.0,261792.546875
lpd_unet_0_9,169.0,261901.640625
lpd_unet_0_9,79.5,261854.78125
lpd_unet_0_9,34.25,262107.09375
lpd_unet_0_9,26.3333333333,262120.4296875
lpd_unet_0_9,20.5,262108.296875
lpd_unet_0_9,17.5,261705.3125
lpd_unet_0_9,8.5,262128.53125
lpd_unet_0_9,26.6666666667,262118.8125
lpd_unet_0_9,49.6666666667,262085.09375
lpd_unet_0_9,45.6666666667,262091.84375
lpd_unet_0_9,27.3333333333,262107.15625
lpd_unet_0_9,52.6666666667,262091.6484375
lpd_unet_0_9,39.6666666667,262098.65625
lpd_unet_0_9,14.3333333333,262057.78125
lpd_unet_0_9,179.666666667,261731.1875
lpd_unet_0_9,268.333333333,261756.453125
lpd_unet_0_9,55.0,262099.9140625
lpd_unet_0_9,6.5,262130.578125
lpd_unet_0_9,39.5,262010.1328125
lpd_unet_0_9,38.25,260380.6875
lpd_unet_0_9,61.25,260500.828125
lpd_unet_0_9,85.75,260585.140625
lpd_unet_0_9,98.75,260998.296875
lpd_unet_0_9,97.25,261305.84375
lpd_unet_0_9,66.75,261905.15625
lpd_unet_0_9,41.3333333333,262028.15625
lpd_unet_0_9,84.0,261975.671875
lpd_unet_0_9,108.666666667,261908.8125
lpd_unet_0_9,149.0,261821.5625
lpd_unet_0_9,163.666666667,261869.4375
lpd_unet_0_9,159.666666667,261877.625
lpd_unet_0_9,190.333333333,261984.296875
lpd_unet_0_9,260.333333333,261920.109375
lpd_unet_0_9,304.0,261795.4375
lpd_unet_0_9,272.666666667,261704.4375
lpd_unet_0_9,233.0,261818.296875
lpd_unet_0_9,243.0,261791.5625
lpd_unet_0_9,253.0,261815.671875
lpd_unet_0_9,238.0,261810.828125
lpd_unet_0_9,227.333333333,261840.765625
lpd_unet_0_9,250.0,261880.90625
lpd_unet_0_9,136.0,261921.09375
lpd_unet_0_9,58.0,262069.71354166666
lpd_unet_0_9,94.6666666667,262025.3125
lpd_unet_0_9,118.333333333,261996.734375
lpd_unet_0_9,121.333333333,261955.265625
lpd_unet_0_9,321.666666667,261811.5
lpd_unet_0_9,367.666666667,261683.015625
lpd_unet_0_9,413.333333333,261714.265625
lpd_unet_0_9,362.333333333,261789.40625
lpd_unet_0_9,346.0,261785.3125
lpd_unet_0_9,339.666666667,261823.125
lpd_unet_0_9,341.0,261768.375
lpd_unet_0_9,240.0,261849.59375
lpd_unet_0_9,228.666666667,261931.625
lpd_unet_0_9,200.0,261931.734375
lpd_unet_0_9,217.333333333,261918.53125
lpd_unet_0_9,196.666666667,261959.671875
lpd_unet_0_9,173.5,261999.171875
lpd_unet_0_9,142.0,261997.96875
lpd_unet_0_9,168.0,261971.078125
lpd_unet_0_9,193.0,261946.078125
lpd_unet_0_9,146.0,261992.78125
lpd_unet_0_9,158.0,261979.765625
lpd_unet_0_9,81.0,262052.3359375
lpd_unet_0_9,48.75,262058.03125
lpd_unet_0_9,75.25,262096.625
lpd_unet_0_9,62.75,262066.515625
lpd_unet_0_9,56.25,262089.40625
lpd_unet_0_9,37.75,262111.65625
lpd_unet_0_9,96.0,262052.625
lpd_unet_0_9,156.0,261978.171875
lpd_unet_0_9,145.0,261998.734375
lpd_unet_0_9,171.0,261887.0625
lpd_unet_0_9,87.5,261740.9375
lpd_unet_0_9,38.6666666667,261769.515625
lpd_unet_0_9,163.0,261434.90625
lpd_unet_0_9,131.5,261727.28125
lpd_unet_0_9,108.5,262023.203125
lpd_unet_0_9,57.6666666667,262098.125
lpd_unet_0_9,46.0,262110.015625
lpd_unet_0_9,64.5,262072.96875
lpd_unet_0_9,60.75,262077.03125
lpd_unet_0_9,35.3333333333,262092.0703125
lpd_unet_0_9,24.6666666667,262103.625
lpd_unet_0_9,42.6666666667,262089.28125
lpd_unet_0_9,27.75,262107.296875
lpd_unet_0_9,167.0,261882.0625
lpd_unet_0_9,241.0,261748.25
lpd_unet_0_9,223.75,261826.21875
lpd_unet_0_9,179.333333333,261876.078125
lpd_unet_0_9,45.75,262087.84375
lpd_unet_0_9,35.6666666667,262095.015625
lpd_unet_0_9,166.25,261740.234375
lpd_unet_0_9,250.25,261674.671875
lpd_unet_0_9,303.75,261621.65625
lpd_unet_0_9,366.5,261675.1875
lpd_unet_0_9,436.75,261524.6875
lpd_unet_0_9,486.25,261508.703125
lpd_unet_0_9,550.25,261583.25
lpd_unet_0_9,547.75,261576.921875
lpd_unet_0_9,557.75,261594.140625
lpd_unet_0_9,555.25,261593.9375
lpd_unet_0_9,541.0,261600.09375
lpd_unet_0_9,520.0,261618.484375
lpd_unet_0_9,482.75,261636.4375
lpd_unet_0_9,444.0,261699.578125
lpd_unet_0_9,322.5,261822.59375
lpd_unet_0_9,267.75,261864.0625
lpd_unet_0_9,231.5,261924.546875
lpd_unet_0_9,92.5,261675.203125
lpd_unet_0_9,246.5,261315.0
lpd_unet_0_9,308.0,261218.40625
lpd_unet_0_9,381.0,261214.875
lpd_unet_0_9,540.75,261101.59375
lpd_unet_0_9,605.75,261357.25
lpd_unet_0_9,678.5,261371.859375
lpd_unet_0_9,700.25,261111.46875
lpd_unet_0_9,759.25,261108.328125
lpd_unet_0_9,777.5,261163.40625
lpd_unet_0_9,787.0,261139.0390625
lpd_unet_0_9,775.5,261314.84375
lpd_unet_0_9,720.5,261232.03125
lpd_unet_0_9,674.75,261364.0
lpd_unet_0_9,406.25,261515.171875
lpd_unet_0_9,338.25,261673.40625
lpd_unet_0_9,288.5,261643.3125
lpd_unet_0_9,257.25,261722.0
lpd_unet_0_9,197.25,261706.234375
lpd_unet_0_9,93.25,261615.390625
lpd_unet_0_9,89.75,261791.65625
lpd_unet_0_9,119.142857143,261990.03125
lpd_unet_0_9,295.75,261742.25
lpd_unet_0_9,490.0,261438.296875
lpd_unet_0_9,585.75,261561.265625
lpd_unet_0_9,685.5,261353.75
lpd_unet_0_9,754.25,261060.1875
lpd_unet_0_9,798.25,261166.765625
lpd_unet_0_9,811.0,261231.40625
lpd_unet_0_9,782.5,261431.109375
lpd_unet_0_9,776.5,261415.21875
lpd_unet_0_9,772.0,261313.640625
lpd_unet_0_9,746.5,261217.84375
lpd_unet_0_9,689.25,261365.625
lpd_unet_0_9,608.5,261466.453125
lpd_unet_0_9,489.5,261669.9375
lpd_unet_0_9,310.25,261829.921875
lpd_unet_0_9,228.25,261843.015625
lpd_unet_0_9,91.8571428571,262096.3125
lpd_unet_0_9,103.25,262017.171875
lpd_unet_0_9,129.0,261996.609375
lpd_unet_0_9,132.0,261975.953125
lpd_unet_0_9,122.5,262026.703125
lpd_unet_0_9,199.0,261938.0625
lpd_unet_0_9,294.0,261837.59375
lpd_unet_0_9,546.0,261505.453125
lpd_unet_0_9,739.0,261331.2421875
lpd_unet_0_9,1009.0,261099.75
lpd_unet_0_9,1127.0,260981.0625
lpd_unet_0_9,625.0,261430.0
lpd_unet_0_9,621.0,261424.796875
lpd_unet_0_9,1221.0,260880.640625
lpd_unet_0_9,1142.0,260998.109375
lpd_unet_0_9,1020.0,260987.25
lpd_unet_0_9,75.1666666667,262047.65625
lpd_unet_0_9,123.0,261982.640625
lpd_unet_0_9,75.75,262085.625
lpd_unet_0_9,77.3333333333,262039.59375
lpd_unet_0_9,72.1666666667,262020.734375
lpd_unet_0_9,165.333333333,261905.890625
lpd_unet_0_9,314.333333333,261750.5625
lpd_unet_0_9,219.8,261420.25
lpd_unet_0_9,236.833333333,261262.28125
lpd_unet_0_9,269.5,261448.71875
lpd_unet_0_9,265.25,261669.578125
lpd_unet_0_9,306.0,261652.125
lpd_unet_0_9,240.666666667,261668.40625
lpd_unet_0_9,90.6666666667,261871.921875
lpd_unet_0_9,138.0,261799.6875
lpd_unet_0_9,206.0,261879.0
lpd_unet_0_9,24.25,262113.484375
lpd_unet_0_9,28.5,262099.078125
lpd_unet_0_9,56.0,262074.421875
lpd_unet_0_9,242.0,261993.0
lpd_unet_0_9,308.333333333,261989.0625
lpd_unet_0_9,307.5,261728.421875
lpd_unet_0_9,422.75,261705.875
lpd_unet_0_9,447.25,261590.09375
lpd_unet_0_9,456.0,261641.75
lpd_unet_0_9,461.0,261603.1875
lpd_unet_0_9,481.0,261589.203125
lpd_unet_0_9,520.5,261637.765625
lpd_unet_0_9,525.25,261531.4765625
lpd_unet_0_9,548.5,261568.84375
lpd_unet_0_9,552.0,261557.015625
lpd_unet_0_9,528.5,261562.953125
lpd_unet_0_9,540.5,261555.203125
lpd_unet_0_9,551.75,261499.609375
lpd_unet_0_9,416.0,261800.375
lpd_unet_0_9,333.5,261787.2734375
lpd_unet_0_9,315.5,261771.65625
lpd_unet_0_9,181.25,261856.40625
lpd_unet_0_9,126.5,261930.0625
lpd_unet_0_9,80.25,262007.671875
lpd_unet_0_9,59.6666666667,262056.671875
lpd_unet_0_9,62.6666666667,262082.25
lpd_unet_0_9,68.6666666667,262060.09375
lpd_unet_0_9,75.3333333333,262068.890625
lpd_unet_0_9,40.6666666667,262112.234375
lpd_unet_0_9,54.3333333333,262047.875
lpd_unet_0_9,16.4,262125.671875
lpd_unet_0_9,23.5714285714,262061.796875
lpd_unet_0_9,42.7142857143,262042.734375
lpd_unet_0_9,87.25,261834.90625
lpd_unet_0_9,25.5,262089.359375
lpd_unet_0_9,44.5,261725.53125
lpd_unet_0_9,63.5,262046.5
lpd_unet_0_9,306.333333333,261652.296875
lpd_unet_0_9,351.666666667,261674.84375
lpd_unet_0_9,428.666666667,261585.296875
lpd_unet_0_9,589.333333333,261427.0
lpd_unet_0_9,757.0,261220.1875
lpd_unet_0_9,943.0,261397.828125
lpd_unet_0_9,908.0,261325.296875
lpd_unet_0_9,810.666666667,261268.078125
lpd_unet_0_9,686.666666667,261354.328125
lpd_unet_0_9,581.0,261374.578125
lpd_unet_0_9,135.0,261958.53125
lpd_unet_0_9,42.5,261985.015625
lpd_unet_0_9,33.6666666667,262100.9375
lpd_unet_0_9,228.0,261638.8125
lpd_unet_0_9,338.0,260948.0
lpd_unet_0_9,902.0,260813.0
lpd_unet_0_9,939.0,260508.46875
lpd_unet_0_9,904.0,260517.015625
lpd_unet_0_9,793.0,261133.828125
lpd_unet_0_9,693.0,261052.734375
lpd_unet_0_9,633.0,261066.0625
lpd_unet_0_9,616.0,261299.984375
lpd_unet_0_9,592.0,261461.796875
lpd_unet_0_9,543.0,261406.0625
lpd_unet_0_9,398.0,261574.46875
lpd_unet_0_9,235.0,261903.65625
lpd_unet_0_9,411.75,261743.609375
lpd_unet_0_9,526.5,260726.125
lpd_unet_0_9,503.75,261218.359375
lpd_unet_0_9,503.0,261278.53125
lpd_unet_0_9,404.25,261652.5625
lpd_unet_0_9,313.25,261797.8125
lpd_unet_0_9,170.75,261906.65625
lpd_unet_0_9,178.5,261894.625
lpd_unet_0_9,297.25,261627.03125
lpd_unet_0_9,389.0,261644.0
lpd_unet_0_9,438.0,261646.96875
lpd_unet_0_9,198.5,261885.28125
lpd_unet_0_9,139.333333333,262013.140625
lpd_unet_0_9,236.5,261864.03125
lpd_unet_0_9,298.0,261813.6875
lpd_unet_1,52.75,262091.71875
lpd_unet_1,71.5,262071.078125
lpd_unet_1,30.25,262078.453125
lpd_unet_1,30.3333333333,262022.71875
lpd_unet_1,28.0,262001.93489583334
lpd_unet_1,20.25,262111.1640625
lpd_unet_1,9.33333333333,262107.171875
lpd_unet_1,26.0,262064.0546875
lpd_unet_1,21.0,262029.56818181818
lpd_unet_1,24.0,262012.9484375
lpd_unet_1,40.75,262092.8125
lpd_unet_1,38.5,262072.990625
lpd_unet_1,20.75,262087.15625
lpd_unet_1,19.0,262061.609375
lpd_unet_1,6.0,262012.021875
lpd_unet_1,16.0,262057.8765625
lpd_unet_1,29.5,262113.8359375
lpd_unet_1,37.5,262005.13541666666
lpd_unet_1,17.0,261985.23125
lpd_unet_1,13.0,262035.44097222222
lpd_unet_1,52.0,261988.75
lpd_unet_1,40.0,262037.177734375
lpd_unet_1,80.0,262022.36458333334
lpd_unet_1,50.0,261972.15104166666
lpd_unet_1,19.6666666667,261872.04166666666
lpd_unet_1,29.1666666667,261869.875
lpd_unet_1,45.25,262037.625
lpd_unet_1,63.0,261967.828125
lpd_unet_1,31.3333333333,262019.8203125
lpd_unet_1,124.0,262007.21875
lpd_unet_1,114.0,261997.890625
lpd_unet_1,127.666666667,261982.40625
lpd_unet_1,203.0,261838.390625
lpd_unet_1,240.333333333,261841.28125
lpd_unet_1,147.0,261950.703125
lpd_unet_1,50.6666666667,262020.375
lpd_unet_1,18.0,262039.36458333334
lpd_unet_1,56.5,262091.25
lpd_unet_1,97.0,261976.6640625
lpd_unet_1,146.5,261600.671875
lpd_unet_1,107.5,261858.203125
lpd_unet_1,48.3333333333,261959.84375
lpd_unet_1,191.0,261947.88541666666
lpd_unet_1,208.0,261791.921875
lpd_unet_1,47.0,262050.55625
lpd_unet_1,32.0,262089.44270833334
lpd_unet_1,121.0,261954.03125
lpd_unet_1,17.6666666667,261813.3125
lpd_unet_1,23.0,262084.4734375
lpd_unet_1,113.75,262032.359375
lpd_unet_1,148.75,261922.65625
lpd_unet_1,201.75,261947.09375
lpd_unet_1,239.75,261836.9375
lpd_unet_1,289.5,261696.984375
lpd_unet_1,248.0,261725.96875
lpd_unet_1,104.0,262085.859375
lpd_unet_1,94.0,262017.8671875
lpd_unet_1,77.0,261968.31875
lpd_unet_1,211.0,261940.9296875
lpd_unet_1,174.75,261842.1875
lpd_unet_1,406.5,261730.609375
lpd_unet_1,471.75,261621.484375
lpd_unet_1,365.25,261670.40625
lpd_unet_1,158.75,261825.1875
lpd_unet_1,153.0,261919.66145833334
lpd_unet_1,148.333333333,261940.3125
lpd_unet_1,145.5,261975.875
lpd_unet_1,140.5,262033.75
lpd_unet_1,101.0,262029.015625
lpd_unet_1,141.0,261950.578125
lpd_unet_1,172.25,261907.75
lpd_unet_1,169.5,261838.96875
lpd_unet_1,141.75,261896.09375
lpd_unet_1,85.0,261604.46484375
lpd_unet_1,59.0,262017.91666666666
lpd_unet_1,12.0,262002.93923611112
lpd_unet_1,7.0,262020.18973214287
lpd_unet_1,14.0,262063.615625
lpd_unet_1,27.0,261888.04017857142
lpd_unet_1,99.3333333333,262011.5
lpd_unet_1,135.666666667,262032.078125
lpd_unet_1,180.5,261941.875
lpd_unet_1,188.75,261924.15625
lpd_unet_1,221.75,261867.640625
